Hour,AT,BA,GR,HR,LV,PT,SI,SK
1563,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1564,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1565,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1566,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1567,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1568,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1569,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1570,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1571,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1572,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1573,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1574,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1575,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1576,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1577,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1578,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1579,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1580,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1581,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1582,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1583,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1584,503.29908162360704,30.042591674925674,8.272962943566833,206.88487239812778,44.094412331406545,290.37711323763955,282.1773344189044,72.32606356129259
1585,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1586,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1587,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1588,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1589,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1590,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1591,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1592,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1593,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1594,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1595,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1596,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1597,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1598,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1599,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1600,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1601,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1602,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1603,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1604,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1605,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1606,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1607,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1608,479.82651116352,28.854162537165518,8.272962943566833,224.58154626583158,42.603296938557044,283.19165337586395,283.20684717459096,71.65708570065696
1609,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1610,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1611,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1612,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1613,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1614,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1615,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1616,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1617,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1618,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1619,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1620,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1621,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1622,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1623,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1624,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1625,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1626,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1627,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1628,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1629,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1630,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1631,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1632,450.3321161065108,28.531268582755203,8.272962943566833,236.50969108273685,34.721687004924,193.58474215842645,281.9048163365169,77.2000451173522
1633,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1634,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1635,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1636,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1637,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1638,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1639,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1640,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1641,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1642,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1643,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1644,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1645,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1646,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1647,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1648,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1649,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1650,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1651,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1652,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1653,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1654,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1655,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1656,427.8506376113337,39.55002477700693,8.272962943566833,261.0503824683371,34.08263755084565,112.43131313131312,297.8017044757941,73.6385344116825
1657,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1658,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1659,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1660,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1661,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1662,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1663,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1664,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1665,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1666,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1667,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1668,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1669,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1670,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1671,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1672,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1673,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1674,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1675,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1676,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1677,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1678,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1679,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1680,403.98915764602907,49.77948463825572,8.272962943566833,290.479657795292,33.614001284521514,92.98830409356725,292.5027417627017,71.97564658667392
1681,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1682,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1683,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1684,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1685,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1686,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1687,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1688,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1689,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1690,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1691,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1692,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1693,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1694,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1695,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1696,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1697,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1698,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1699,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1700,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1701,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1702,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1703,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1704,391.7196900297997,48.891526263627334,7.959222627152825,275.4228192559197,34.82819524727039,256.78441011235947,274.6982270467111,70.98173662230096
1705,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1706,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1707,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1708,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1709,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1710,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1711,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1712,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1713,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1714,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1715,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1716,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1717,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1718,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1719,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1720,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1721,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1722,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1723,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1724,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1725,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1726,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1727,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1728,388.3825955656719,45.182730426164504,7.959222627152825,256.683247480727,33.29447655748234,225.95716292134827,245.87186988748832,72.5872834878265
1729,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1730,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1731,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1732,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1733,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1734,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1735,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1736,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1737,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1738,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1739,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1740,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1741,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1742,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1743,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1744,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1745,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1746,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1747,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1748,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1749,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1750,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1751,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1752,379.76385911132684,41.258671952428145,7.959222627152825,256.9765625172082,29.99272104474417,160.6952247191011,237.81744656358785,70.77785765525012
1753,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1754,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1755,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1756,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1757,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1758,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1759,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1760,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1761,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1762,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1763,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1764,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1765,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1766,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1767,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1768,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1769,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1770,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1771,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
1772,381.6205883620446,40.83263131813677,7.959222627152825,247.8837963862886,28.28858916720189,85.5948033707865,244.32760075395856,66.101383848521
