Hour,AT,BA,BG,CH,CZ,DE,ES,FR,GR,HR,IT,NO,PL,PT,RO,SK
66,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
67,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
68,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
69,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
70,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
71,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
72,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
73,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
74,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
75,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
76,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
77,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
78,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
79,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
80,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
81,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
82,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
83,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
84,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
85,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
86,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
87,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
88,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
89,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
90,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
91,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
92,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
93,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
94,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
95,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
96,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
97,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
98,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
99,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
100,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
101,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
102,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
103,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
104,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
105,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
106,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
107,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
108,290.95521045481416,49.964285714285715,6.541528690693737,65.7534193268256,2.447968785683144,19.97477713765594,35.83604683573615,0.0,71.69642857142857,89.28323037539583,250.56678921609517,323.3964213875322,1.2639518104906744,1539.744047619047,233.0822481807736,3.5847959194141454
